letter,ID,P1,P2
RMR6,ConcatenateRMR6,-11.5886488,-4.874781609
RMR6,ConcatenateRMR6,-9.886089325,-7.444683075
RMR6,ConcatenateRMR6,-15.75670719,-7.211785793
RMR6,ConcatenateRMR6,-12.52826881,-8.866159439
RMR6,ConcatenateRMR6,-15.39531517,-4.408987045
RMR6,ConcatenateRMR6,-15.46759319,-7.533023357
RMR6,ConcatenateRMR6,-12.51220703,-8.239746094
RMR6,ConcatenateRMR6,-12.92981625,-9.267706871
RMR6,ConcatenateRMR6,-13.84534359,-5.9107728
RMR6,ConcatenateRMR6,-13.16271305,-11.33165836
RMR6,ConcatenateRMR6,-13.10649681,-10.054739
RMR6,ConcatenateRMR6,-8.079127312,-4.417017937
RMR6,ConcatenateRMR6,-12.32749557,-10.49644089
RMR6,ConcatenateRMR6,-11.12285423,-1.967580676
RMR6,ConcatenateRMR6,-21.21774864,-9.010716438
RMR6,ConcatenateRMR6,-31.32067299,-9.348015785
