letter,ID,P1,P2
RMA4,concatenate174,-20.90454102,-15.41137695
RMA4,concatenate174,-15.24272728,-13.41167259
RMA4,concatenate174,-44.68415833,-17.82868958
RMA4,concatenate174,-38.70110703,-13.06634235
RMA4,concatenate174,-12.74510479,-12.74510479
RMA4,concatenate174,-15.38728428,-14.16658115
RMA4,concatenate174,-10.44825459,-18.99317741
RMA4,concatenate174,-24.08479309,-16.15022278
RMA4,concatenate174,-23.08895683,-32.85458374
RMA4,concatenate174,-23.01667786,-14.47175694
RMA4,concatenate174,-10.66509056,-12.49614525
RMA4,concatenate174,-27.8111515,-16.82482338
RMA4,concatenate174,-14.15855026,-53.83140182
RMA4,concatenate174,-12.07050514,-61.50898361
RMA4,concatenate174,-19.79627037,-42.37928009
RMA4,concatenate174,-20.67967415,-43.26268387
RMA4,concatenate174,-10.2876358,-10.2876358
RMA4,concatenate174,-10.35188389,-67.11457825
RMA4,concatenate174,-22.20555305,-35.63328934
RMA4,concatenate174,-25.10472298,-40.97386551
RMA4,concatenate174,-8.809943199,-64.9622879
RMA4,concatenate174,-32.29241562,-26.18889999
RMA4,concatenate174,-14.46372604,-60.24009323
RMA4,concatenate174,-14.94558239,-39.35964584
RMA4,concatenate174,-30.44529915,-33.49705887
RMA4,concatenate174,-35.9946785,-31.72221947
RMA4,concatenate174,-13.24302292,-17.51548386
RMA4,concatenate174,-56.11219025,-35.36023712
RMA4,concatenate174,-15.26681995,-42.73263931
RMA4,concatenate174,-27.08836555,-37.46434402
RMA4,concatenate174,-24.82364082,-16.88907051
RMA4,concatenate174,-19.37866211,-10.83374023
RMA4,concatenate174,-40.72490311,-29.73857689
RMA4,concatenate174,-26.65469551,-31.53750801
RMA4,concatenate174,-18.45510292,-16.62404823
RMA4,concatenate174,-10.54462624,-50.21747971
RMA4,concatenate174,-12.73707294,-18.23023796
RMA4,concatenate174,-42.96553802,-28.92745209
RMA4,concatenate174,-25.50627136,-20.62345886
RMA4,concatenate174,-41.99379349,-16.96937943
RMA4,concatenate174,-20.92863464,-48.39445496
RMA4,concatenate174,-25.69098282,-29.35309219
RMA4,concatenate174,-13.95777607,-12.12672138
RMA4,concatenate174,-9.139211655,-32.94292068
RMA4,concatenate174,-33.53721237,-39.03037643
RMA4,concatenate174,-20.93666458,-42.90932083
RMA4,concatenate174,-13.33136272,-30.42120743
RMA4,concatenate174,-23.20139122,-17.0978756
RMA4,concatenate174,-16.90513229,-50.47446823
RMA4,concatenate174,-12.5443306,-32.68593216
RMA4,concatenate174,-8.392333984,-42.57202148
RMA4,concatenate174,-16.41524506,-9.701377869
RMA4,concatenate174,-17.34683418,-16.12613106
RMA4,concatenate174,-8.625231743,-31.81859016
RMA4,concatenate174,-19.90870476,-46.15382004
RMA4,concatenate174,-12.97800159,-23.35397911
RMA4,concatenate174,-23.80371094,-26.24511719
RMA4,concatenate174,-22.86408997,-32.0193634
RMA4,concatenate174,-22.67937851,-14.74480915
RMA4,concatenate174,-22.69544029,-39.78528595
RMA4,concatenate174,-32.77427292,-25.45005417
RMA4,concatenate174,-29.86707115,-18.27039146
RMA4,concatenate174,-8.480674744,-13.97383881
RMA4,concatenate174,-9.123149872,-14.61631393
RMA4,concatenate174,-12.87359905,-19.58746719
RMA4,concatenate174,-39.52829361,-9.621068001
RMA4,concatenate174,-5.742123127,-8.793881416
RMA4,concatenate174,-9.733501434,-19.49912643
RMA4,concatenate174,-5.035400391,-8.697509766
RMA4,concatenate174,-6.786145687,-26.31739616
RMA4,concatenate174,-18.70406342,-16.26265717
RMA4,concatenate174,-11.41196823,-27.89146042
RMA4,concatenate174,-25.82750893,-31.93102455
RMA4,concatenate174,-21.88431549,-24.32572174
RMA4,concatenate174,-10.11898613,-16.22250175
RMA4,concatenate174,-9.452418327,-3.959254265
RMA4,concatenate174,-27.65053177,-6.898578644
