RMA5,25606003,-193.08,-97.26,2.5,3.1.1,Female,130.68,378.98,39,3,Glutamate,Control,2,"1.4, 1.4, 1.5, 1.5, 1.5, 1.5",,1,NA
RMA5,25606003,-130.47,-100.57,2.58,3.1.1,Female,130.68,378.98,39,3,Glutamate,Control,2,"1.4, 1.4, 1.5, 1.5, 1.5, 1.5",,1,NA
RMA5,25606003,-111.72,-65.34,2.67,3.1.1,Female,130.68,378.98,39,3,Glutamate,Control,2,"1.4, 1.4, 1.5, 1.5, 1.5, 1.5",,1,NA
RMA5,25606003,-125.93,-50.85,2.75,3.1.1,Female,130.68,378.98,39,3,Glutamate,Control,2,"1.4, 1.4, 1.5, 1.5, 1.5, 1.5",,1,NA
RMA5,25606003,-128.04,-107.9,2.83,3.1.1,Female,130.68,378.98,39,3,Glutamate,Control,2,"1.4, 1.4, 1.5, 1.5, 1.5, 1.5",,1,NA
RMA5,25606003,-205.43,-61.99,2.92,3.1.1,Female,130.68,378.98,39,3,Glutamate,Control,2,"1.4, 1.4, 1.5, 1.5, 1.5, 1.5",,1,NA
RMA5,25606003,-96.43,-63.47,3,3.1.1,Female,130.68,378.98,39,3,Glutamate,Control,2,"1.4, 1.4, 1.5, 1.5, 1.5, 1.5",,1,NA
RMA5,25606003,-81.44,-100.97,3.08,3.1.1,Female,130.68,378.98,39,3,Glutamate,Control,2,"1.4, 1.4, 1.5, 1.5, 1.5, 1.5",,1,NA
RMA5,25606003,-170.23,-101.26,3.17,3.1.1,Female,130.68,378.98,39,3,Glutamate,Control,2,"1.4, 1.4, 1.5, 1.5, 1.5, 1.5",,1,NA
RMA5,25606003,-46.96,-76.86,3.25,3.1.1,Female,130.68,378.98,39,3,Glutamate,Control,2,"1.4, 1.4, 1.5, 1.5, 1.5, 1.5",,1,NA
RMA5,25606003,-70.99,-110.06,3.33,3.1.1,Female,130.68,378.98,39,3,Glutamate,Control,2,"1.4, 1.4, 1.5, 1.5, 1.5, 1.5",,1,NA
RMA5,25606003,-87.2,-76.82,3.42,3.1.1,Female,130.68,378.98,39,3,Glutamate,Control,2,"1.4, 1.4, 1.5, 1.5, 1.5, 1.5",,1,NA
RMA5,25606003,-93.29,-99.4,3.5,3.1.1,Female,130.68,378.98,39,3,Glutamate,Control,2,"1.4, 1.4, 1.5, 1.5, 1.5, 1.5",,1,NA
RMA5,25606003,-143.02,-87.48,3.58,3.1.1,Female,130.68,378.98,39,3,Glutamate,Control,2,"1.4, 1.4, 1.5, 1.5, 1.5, 1.5",,1,NA
RMA5,25606003,-127.76,-135.09,3.67,3.1.1,Female,130.68,378.98,39,3,Glutamate,Control,2,"1.4, 1.4, 1.5, 1.5, 1.5, 1.5",,1,NA
